Site,Year,Month,Day,Time24H,RecordingQuality,DisturbanceType,ANAME,HYVER,LICLA,LICAT,LIPAL,LIPIP,LISEP,LISYL,PSMAC-TRI,PSCRU,fileName
K-foret,2022,6,7,1500,bad,wind,0,0,0,0,0,0,0,0,0,0,S4A16349_20220607_150000.wav
K-foret,2022,6,7,2100,bad,rain,0,0,0,0,0,0,0,0,0,0,S4A16349_20220607_210000.wav
K-foret,2022,6,8,100,bad,wind,0,0,0,0,0,0,0,0,0,0,S4A16349_20220608_010000.wav
K-foret,2022,6,14,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16349_20220614_150000.wav
K-foret,2022,6,14,2100,moderate,human,0,0,2,0,0,0,0,0,0,0,S4A16349_20220614_210000.wav
K-foret,2022,6,15,100,good,none,0,0,3,0,0,0,0,0,0,0,S4A16349_20220615_010000.wav
K-foret,2022,6,21,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16349_20220621_150000.wav
K-foret,2022,6,21,2100,moderate,rain,0,0,0,0,0,0,0,0,0,0,S4A16349_20220621_210000.wav
K-foret,2022,6,22,100,moderate,wind,0,0,1,0,0,0,0,0,0,0,S4A16349_20220622_010000.wav
K-foret,2022,6,28,1500,moderate,human,0,0,1,0,0,0,0,0,0,0,S4A16349_20220628_150000.wav
K-foret,2022,6,28,2100,moderate,human,0,0,1,0,0,0,0,0,0,0,S4A16349_20220628_210000.wav
K-foret,2022,6,29,100,good,none,0,0,2,0,0,0,0,0,0,0,S4A16349_20220629_010000.wav
K-foret,2022,7,5,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16349_20220705_150000.wav
K-foret,2022,7,5,2100,bad,rain,0,0,0,0,0,0,0,0,0,0,S4A16349_20220705_210000.wav
K-foret,2022,7,6,100,bad,rain,0,0,0,0,0,0,0,0,0,0,S4A16349_20220706_010000.wav
K-foret,2022,7,12,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16349_20220712_150000.wav
K-foret,2022,7,12,2100,moderate,human,0,0,2,0,0,0,0,0,0,0,S4A16349_20220712_210000.wav
K-foret,2022,7,13,100,good,none,0,0,2,0,0,0,0,0,0,0,S4A16349_20220713_010000.wav
K-foret,2022,7,19,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16349_20220719_150000.wav
K-foret,2022,7,19,2100,moderate,human,0,0,2,0,0,0,0,0,0,0,S4A16349_20220719_210000.wav
K-foret,2022,7,20,100,good,none,0,0,2,0,0,0,0,0,0,0,S4A16349_20220720_010000.wav
K-foret,2022,7,26,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16349_20220726_150000.wav
K-foret,2022,7,26,2100,moderate,human,0,0,2,0,0,0,0,0,0,0,S4A16349_20220726_210000.wav
K-foret,2022,7,27,100,good,wind,0,0,2,0,0,0,0,0,0,0,S4A16349_20220727_010000.wav
K-lisiere,2022,4,23,1500,good,human,0,0,0,0,0,0,0,0,0,0,S4A16346_20220423_150000.wav
K-lisiere,2022,4,23,2100,good,none,0,0,0,0,0,1,0,0,0,1,S4A16346_20220423_210000.wav
K-lisiere,2022,4,24,100,good,none,0,0,0,0,0,2,0,0,0,1,S4A16346_20220424_010000.wav
K-lisiere,2022,4,26,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16346_20220426_150000.wav
K-lisiere,2022,4,26,2100,good,none,3,0,0,0,0,1,0,0,0,2,S4A16346_20220426_210000.wav
K-lisiere,2022,4,27,100,good,none,3,0,0,0,0,2,0,0,0,2,S4A16346_20220427_010000.wav
K-lisiere,2022,5,3,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16346_20220503_150000.wav
K-lisiere,2022,5,3,2100,moderate,human,3,0,0,0,0,0,0,0,0,1,S4A16346_20220503_210000.wav
K-lisiere,2022,5,4,100,bad,rain,2,0,0,0,0,1,0,0,0,1,S4A16346_20220504_010000.wav
K-lisiere,2022,5,10,1500,good,none,1,0,0,0,0,0,0,0,0,0,S4A16346_20220510_150000.wav
K-lisiere,2022,5,10,2100,good,none,3,0,0,0,0,0,0,0,0,3,S4A16346_20220510_210000.wav
K-lisiere,2022,5,11,100,moderate,human,2,0,0,0,0,0,0,0,0,2,S4A16346_20220511_010000.wav
K-lisiere,2022,5,17,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16346_20220517_150000.wav
K-lisiere,2022,5,17,2100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16346_20220517_210000.wav
K-lisiere,2022,5,18,100,moderate,wind,0,0,0,0,0,0,0,0,0,1,S4A16346_20220518_010000.wav
K-lisiere,2022,5,24,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16346_20220524_150000.wav
K-lisiere,2022,5,24,2100,good,human,0,0,0,0,0,0,0,0,0,1,S4A16346_20220524_210000.wav
K-lisiere,2022,5,25,100,good,none,0,0,0,0,0,0,0,0,0,0,S4A16346_20220525_010000.wav
K-lisiere,2022,5,31,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16346_20220531_150000.wav
K-lisiere,2022,5,31,2100,moderate,wind et human,0,2,0,0,0,0,0,0,0,0,S4A16346_20220531_210000.wav
K-lisiere,2022,6,1,100,moderate,human,0,1,0,0,0,0,0,0,0,0,S4A16346_20220601_010000.wav
K-lisiere,2022,6,6,1500,good,human,0,0,0,0,0,0,0,0,0,0,S4A16346_20220606_150000.wav
K-lisiere,2022,6,6,2100,moderate,human et wind,0,3,0,0,0,0,0,0,0,0,S4A16346_20220606_210000.wav
K-lisiere,2022,6,7,100,moderate,human et wind,0,0,0,0,0,0,0,0,0,0,S4A16346_20220607_010000.wav
K-lisiere,2022,6,14,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16346_20220614_150000.wav
K-lisiere,2022,6,14,2100,moderate,human,0,2,0,0,0,0,0,0,0,0,S4A16346_20220614_210000.wav
K-lisiere,2022,6,15,100,good,none,0,0,1,0,0,0,0,0,0,0,S4A16346_20220615_010000.wav
K-lisiere,2022,6,21,1500,moderate,human et wind,0,0,0,0,0,0,0,0,0,0,S4A16346_20220621_150000.wav
K-lisiere,2022,6,21,2100,moderate,rain,0,0,0,0,0,0,0,0,0,0,S4A16346_20220621_210000.wav
K-lisiere,2022,6,22,100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16346_20220622_010000.wav
K-lisiere,2022,6,28,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16346_20220628_150000.wav
K-lisiere,2022,6,28,2100,good,human,0,2,1,0,0,0,0,0,0,0,S4A16346_20220628_210000.wav
K-lisiere,2022,6,29,100,good,none,0,1,2,0,0,0,0,0,0,0,S4A16346_20220629_010000.wav
K-lisiere,2022,7,5,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16346_20220705_150000.wav
K-lisiere,2022,7,5,2100,bad,rain,0,0,0,0,0,0,0,0,0,0,S4A16346_20220705_210000.wav
K-lisiere,2022,7,6,100,bad,rain,0,0,1,0,0,0,0,0,0,0,S4A16346_20220706_010000.wav
K-lisiere,2022,7,19,1500,moderate,wind,0,0,1,0,0,0,0,0,0,0,S4A16346_20220719_150000.wav
K-lisiere,2022,7,19,2100,good,human,0,0,2,0,0,0,0,0,0,0,S4A16346_20220719_210000.wav
K-lisiere,2022,7,20,100,good,none,0,0,3,0,0,0,0,0,0,0,S4A16346_20220720_010000.wav
K-lisiere,2022,7,26,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16346_20220726_150000.wav
K-lisiere,2022,7,26,2100,moderate,human,0,0,1,0,0,0,0,0,0,0,S4A16346_20220726_210000.wav
K-lisiere,2022,7,27,100,good,none,0,0,2,0,0,0,0,0,0,0,S4A16346_20220727_010000.wav
L-lisiere,2022,4,22,1500,bad,human,0,0,0,0,0,0,0,0,0,0,S4A16382_20220422_150000.wav
L-lisiere,2022,4,22,2100,good,none,0,0,0,0,0,0,0,1,0,3,S4A16382_20220422_210000.wav
L-lisiere,2022,4,23,100,good,none,0,0,0,0,0,2,0,0,0,2,S4A16382_20220423_010000.wav
L-lisiere,2022,4,26,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16382_20220426_150000.wav
L-lisiere,2022,4,26,2100,good,none,1,0,0,0,0,2,0,1,0,3,S4A16382_20220426_210000.wav
L-lisiere,2022,4,27,100,good,none,1,0,0,0,0,3,0,1,0,3,S4A16382_20220427_010000.wav
L-lisiere,2022,5,3,1500,moderate,human,1,0,0,0,0,0,0,0,0,0,S4A16382_20220503_150000.wav
L-lisiere,2022,5,3,2100,moderate,human,2,0,0,0,0,1,0,0,0,3,S4A16382_20220503_210000.wav
L-lisiere,2022,5,4,100,bad,rain,1,0,0,0,0,1,0,0,0,1,S4A16382_20220504_010000.wav
L-lisiere,2022,5,10,1500,moderate,human,1,0,0,0,0,0,0,0,0,0,S4A16382_20220510_150000.wav
L-lisiere,2022,5,10,2100,moderate,human,3,0,0,0,0,0,0,0,0,2,S4A16382_20220510_210000.wav
L-lisiere,2022,5,11,100,moderate,human,3,0,0,0,0,0,0,0,0,2,S4A16382_20220511_010000.wav
L-lisiere,2022,5,17,1500,bad,wind,0,0,0,0,0,0,0,0,0,0,S4A16382_20220517_150000.wav
L-lisiere,2022,5,17,2100,moderate,wind,0,0,0,0,0,0,0,0,0,2,S4A16382_20220517_210000.wav
L-lisiere,2022,5,18,100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16382_20220518_010000.wav
L-lisiere,2022,5,24,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16382_20220524_150000.wav
L-lisiere,2022,5,24,2100,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16382_20220524_210000.wav
L-lisiere,2022,5,25,100,moderate,human,0,1,0,0,0,0,0,0,0,1,S4A16382_20220525_010000.wav
L-lisiere,2022,5,31,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16382_20220531_150000.wav
L-lisiere,2022,5,31,2100,moderate,human,0,2,0,0,0,0,0,0,0,0,S4A16382_20220531_210000.wav
L-lisiere,2022,6,1,100,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16382_20220601_010000.wav
L-lisiere,2022,6,7,1500,bad,wind,0,0,0,0,0,0,0,0,0,0,S4A16382_20220607_150000.wav
L-lisiere,2022,6,7,2100,bad,rain,0,0,0,0,0,0,0,0,0,0,S4A16382_20220607_210000.wav
L-lisiere,2022,6,8,100,bad,wind,0,0,0,0,0,0,0,0,0,0,S4A16382_20220608_010000.wav
L-lisiere,2022,6,14,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16382_20220614_150000.wav
L-lisiere,2022,6,14,2100,moderate,human,0,2,0,0,0,0,0,0,0,0,S4A16382_20220614_210000.wav
L-lisiere,2022,6,15,100,good,human,0,1,0,0,0,0,0,0,0,0,S4A16382_20220615_010000.wav
L-lisiere,2022,6,21,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16382_20220621_150000.wav
L-lisiere,2022,6,21,2100,moderate,wind,0,2,0,0,0,0,0,0,0,0,S4A16382_20220621_210000.wav
L-lisiere,2022,6,22,100,moderate,wind et human,0,0,0,0,0,0,0,0,0,0,S4A16382_20220622_010000.wav
L-lisiere,2022,6,28,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16382_20220628_150000.wav
L-lisiere,2022,6,28,2100,good,human,0,2,0,0,0,0,0,0,0,0,S4A16382_20220628_210000.wav
L-lisiere,2022,6,29,100,good,human,1,0,2,0,0,0,0,0,0,0,S4A16382_20220629_010000.wav
L-lisiere,2022,7,5,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16382_20220705_150000.wav
L-lisiere,2022,7,5,2100,bad,rain,0,1,0,0,0,0,0,0,0,0,S4A16382_20220705_210000.wav
L-lisiere,2022,7,6,100,bad,rain,0,0,0,0,0,0,0,0,0,0,S4A16382_20220706_010000.wav
L-lisiere,2022,7,12,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16382_20220712_150000.wav
L-lisiere,2022,7,12,2100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16382_20220712_210000.wav
L-lisiere,2022,7,13,100,good,wind,0,0,1,0,0,0,0,0,0,0,S4A16382_20220713_010000.wav
L-lisiere,2022,7,19,1500,bad,wind,0,0,0,0,0,0,0,0,0,0,S4A16382_20220719_150000.wav
L-lisiere,2022,7,19,2100,good,none,0,0,2,0,0,0,0,0,0,0,S4A16382_20220719_210000.wav
L-lisiere,2022,7,20,100,good,none,0,0,2,0,0,0,0,0,0,0,S4A16382_20220720_010000.wav
L-lisiere,2022,7,26,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16382_20220726_150000.wav
L-lisiere,2022,7,26,2100,good,human,0,0,0,0,0,0,0,0,0,0,S4A16382_20220726_210000.wav
L-lisiere,2022,7,27,100,good,none,0,0,1,0,0,0,0,0,0,0,S4A16382_20220727_010000.wav
M-foret,2022,4,19,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16389_20220419_150000.wav
M-foret,2022,4,19,2100,bad,wind et human,0,0,0,0,0,0,0,0,0,0,S4A16389_20220419_210000.wav
M-foret,2022,4,20,100,moderate,human,0,0,0,0,0,0,0,0,0,1,S4A16389_20220420_010000.wav
M-foret,2022,4,26,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16389_20220426_150000.wav
M-foret,2022,4,26,2100,good,human,0,0,0,0,0,0,0,1,0,3,S4A16389_20220426_210000.wav
M-foret,2022,4,27,100,good,human,0,0,0,0,0,0,0,1,0,3,S4A16389_20220426_010000.wav
M-foret,2022,5,3,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16389_20220503_150000.wav
M-foret,2022,5,3,2100,moderate,human,0,0,0,0,0,0,0,0,0,3,S4A16389_20220503_210000.wav
M-foret,2022,5,4,100,moderate,rain,0,0,0,0,0,0,0,0,0,0,S4A16389_20220504_010000.wav
M-foret,2022,5,10,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16389_20220510_150000.wav
M-foret,2022,5,10,2100,moderate,human,0,0,0,0,0,0,0,0,0,3,S4A16389_20220510_210000.wav
M-foret,2022,5,11,100,moderate,human,0,0,0,0,0,0,0,0,0,2,S4A16389_20220511_010000.wav
M-foret,2022,5,17,1500,moderate,human et wind,0,0,0,0,0,0,0,0,0,0,S4A16389_20220517_150000.wav
M-foret,2022,5,17,2100,moderate,wind,0,0,0,0,0,0,0,0,0,2,S4A16389_20220517_210000.wav
M-foret,2022,5,18,100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16389_20220518_010000.wav
M-foret,2022,5,24,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16389_20220524_150000.wav
M-foret,2022,5,24,2100,good,human,0,0,0,1,0,0,0,0,0,2,S4A16389_20220524_210000.wav
M-foret,2022,5,25,100,moderate,human,0,0,0,0,0,0,0,0,0,1,S4A16389_20220525_010000.wav
M-foret,2022,5,31,1500,moderate,wind et human,0,0,0,0,0,0,0,0,0,0,S4A16389_20220531_150000.wav
M-foret,2022,5,31,2100,moderate,human,0,2,0,0,0,0,0,0,0,1,S4A16389_20220531_210000.wav
M-foret,2022,6,1,100,moderate,human,0,1,1,0,0,0,0,0,0,1,S4A16389_20220601_010000.wav
M-foret,2022,6,7,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16389_20220607_150000.wav
M-foret,2022,6,7,2100,bad,rain,0,0,0,0,0,0,0,0,0,0,S4A16389_20220607_210000.wav
M-foret,2022,6,8,100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16389_20220608_010000.wav
M-foret,2022,6,14,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16389_20220614_150000.wav
M-foret,2022,6,14,2100,moderate,human,0,2,0,0,0,0,0,0,0,0,S4A16389_20220614_210000.wav
M-foret,2022,6,15,100,moderate,human,0,0,2,0,0,0,0,0,0,0,S4A16389_20220615_010000.wav
M-foret,2022,6,21,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16389_20220621_150000.wav
M-foret,2022,6,21,2100,bad,rain,0,0,0,0,0,0,0,0,0,0,S4A16389_20220621_210000.wav
M-foret,2022,6,22,100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16389_20220622_010000.wav
M-foret,2022,6,28,1500,moderate,human et wind,0,0,0,0,0,0,0,0,0,0,S4A16389_20220628_150000.wav
M-foret,2022,6,28,2100,moderate,human,0,1,0,0,0,0,0,0,0,0,S4A16389_20220628_210000.wav
M-foret,2022,6,29,100,moderate,wind,0,0,1,0,0,0,0,0,0,0,S4A16389_20220629_010000.wav
M-foret,2022,7,5,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16389_20220705_150000.wav
M-foret,2022,7,5,2100,bad,rain,0,0,0,0,0,0,0,0,0,0,S4A16389_20220705_210000.wav
M-foret,2022,7,6,100,bad,rain,0,0,0,0,0,0,0,0,0,0,S4A16389_20220706_010000.wav
M-foret,2022,7,12,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16389_20220712_150000.wav
M-foret,2022,7,12,2100,moderate,wind et human,0,0,0,0,0,0,0,0,0,0,S4A16389_20220712_210000.wav
M-foret,2022,7,13,100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16389_20220713_010000.wav
M-foret,2022,7,19,1500,moderate,human et wind,0,0,0,0,0,0,0,0,0,0,S4A16389_20220719_150000.wav
M-foret,2022,7,19,2100,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16389_20220719_210000.wav
M-foret,2022,7,20,100,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16389_20220720_010000.wav
M-foret,2022,7,26,1500,moderate,wind et human,0,0,0,0,0,0,0,0,0,0,S4A16389_20220726_150000.wav
M-foret,2022,7,26,2100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16389_20220726_210000.wav
M-foret,2022,7,27,100,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16389_20220727_010000.wav
M-lisiere,2022,4,19,1500,bad,rain,0,0,0,0,0,0,0,0,0,0,S4A16370_20220419_150000.wav
M-lisiere,2022,4,19,2100,bad,wind et rain,0,0,0,0,0,0,0,0,0,0,S4A16370_20220419_210000.wav
M-lisiere,2022,4,20,100,bad,rain,0,0,0,0,0,0,0,0,0,0,S4A16370_20220420_010000.wav
M-lisiere,2022,4,26,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16370_20220426_150000.wav
M-lisiere,2022,4,26,2100,moderate,rain,0,0,0,0,0,0,0,0,0,3,S4A16370_20220426_210000.wav
M-lisiere,2022,4,27,100,moderate,rain,0,0,0,0,0,0,0,0,0,3,S4A16370_20220427_010000.wav
M-lisiere,2022,5,3,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16370_20220503_150000.wav
M-lisiere,2022,5,3,2100,good,human,0,0,0,0,0,0,0,0,0,3,S4A16370_20220503_210000.wav
M-lisiere,2022,5,4,100,bad,rain,0,0,0,0,0,0,0,0,0,0,S4A16370_20220504_010000.wav
M-lisiere,2022,5,10,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16370_20220510_150000.wav
M-lisiere,2022,5,10,2100,moderate,human,0,0,0,0,0,0,0,0,0,3,S4A16370_20220510_210000.wav
M-lisiere,2022,5,11,100,moderate,rain,0,0,0,0,0,0,0,0,0,2,S4A16370_20220511_010000.wav
M-lisiere,2022,5,17,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16370_20220517_150000.wav
M-lisiere,2022,5,17,2100,moderate,wind et human,0,0,0,0,0,0,0,0,0,0,S4A16370_20220517_210000.wav
M-lisiere,2022,5,18,100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16370_20220518_010000.wav
M-lisiere,2022,5,24,1500,moderate,human,0,0,0,0,0,1,0,0,0,0,S4A16370_20220524_150000.wav
M-lisiere,2022,5,24,2100,bad,human et rain,0,0,0,1,0,0,0,0,0,1,S4A16370_20220524_210000.wav
M-lisiere,2022,5,25,100,bad,human et rain,0,0,1,0,0,0,0,0,0,1,S4A16370_20220525_010000.wav
M-lisiere,2022,5,31,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16370_20220531_150000.wav
M-lisiere,2022,5,31,2100,moderate,human,0,2,0,0,0,0,0,0,0,1,S4A16370_20220531_210000.wav
M-lisiere,2022,6,1,100,moderate,human et rain,0,0,0,0,0,0,0,0,0,1,S4A16370_20220601_010000.wav
M-lisiere,2022,6,7,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16370_20220607_150000.wav
M-lisiere,2022,6,7,2100,bad,rain,0,0,0,0,0,0,0,0,0,0,S4A16370_20220607_210000.wav
M-lisiere,2022,6,8,100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16370_20220608_010000.wav
M-lisiere,2022,6,14,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16370_20220614_150000.wav
M-lisiere,2022,6,14,2100,moderate,human,0,2,0,0,0,0,0,0,0,0,S4A16370_20220614_210000.wav
M-lisiere,2022,6,15,100,moderate,human,0,0,1,0,0,0,0,0,0,0,S4A16370_20220615_010000.wav
M-lisiere,2022,6,21,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16370_20220621_150000.wav
M-lisiere,2022,6,21,2100,bad,rain,0,0,0,0,0,0,0,0,0,0,S4A16370_20220621_210000.wav
M-lisiere,2022,6,22,100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16370_20220622_010000.wav
M-lisiere,2022,6,28,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16370_20220628_150000.wav
M-lisiere,2022,6,28,2100,moderate,rain,0,0,0,0,0,0,0,0,0,0,S4A16370_20220628_210000.wav
M-lisiere,2022,6,29,100,moderate,rain,0,0,0,0,0,0,0,0,0,0,S4A16370_20220629_010000.wav
M-lisiere,2022,7,5,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16370_20220705_150000.wav
M-lisiere,2022,7,5,2100,bad,rain,0,0,0,0,0,0,0,0,0,0,S4A16370_20220705_210000.wav
M-lisiere,2022,7,6,100,bad,rain,0,0,0,0,0,0,0,0,0,0,S4A16370_20220706_010000.wav
M-lisiere,2022,7,12,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16370_20220712_150000.wav
M-lisiere,2022,7,12,2100,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16370_20220712_210000.wav
M-lisiere,2022,7,13,100,moderate,rain,0,0,0,0,0,0,0,0,0,0,S4A16370_20220713_010000.wav
M-lisiere,2022,7,19,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16370_20220719_150000.wav
M-lisiere,2022,7,19,2100,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16370_20220719_210000.wav
M-lisiere,2022,7,20,100,moderate,rain,0,0,0,0,0,0,0,0,0,0,S4A16370_20220720_010000.wav
M-lisiere,2022,7,26,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16370_20220726_150000.wav
M-lisiere,2022,7,26,2100,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16370_20220726_210000.wav
M-lisiere,2022,7,27,100,good,none,0,0,0,0,0,0,0,0,0,0,S4A16370_20220727_010000.wav
N-foret,2022,4,19,1500,bad,wind,0,0,0,0,0,0,0,0,0,0,S4A16424_20220419_150000.wav
N-foret,2022,4,19,2100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16424_20220419_210000.wav
N-foret,2022,4,20,100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16424_20220420_010000.wav
N-foret,2022,4,26,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16424_20220426_150000.wav
N-foret,2022,4,26,2100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16424_20220426_210000.wav
N-foret,2022,4,27,100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16424_20220427_010000.wav
N-foret,2022,5,3,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16424_20220503_150000.wav
N-foret,2022,5,3,2100,moderate,wind,0,0,0,0,0,0,0,0,0,3,S4A16424_20220503_210000.wav
N-foret,2022,5,4,100,bad,rain,0,0,0,0,0,0,0,0,0,0,S4A16424_20220504_010000.wav
N-foret,2022,5,10,1500,moderate,human,0,1,0,0,0,0,0,0,0,0,S4A16424_20220510_150000.wav
N-foret,2022,5,10,2100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16424_20220510_210000.wav
N-foret,2022,5,11,100,moderate,rain,0,0,0,0,0,0,0,0,0,0,S4A16424_20220511_010000.wav
N-foret,2022,5,17,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16424_20220517_150000.wav
N-foret,2022,5,17,2100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16424_20220517_210000.wav
N-foret,2022,5,18,100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16424_20220518_010000.wav
N-foret,2022,5,24,1500,good,wind,0,0,1,0,0,0,0,0,0,0,S4A16424_20220524_150000.wav
N-foret,2022,5,24,2100,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16424_20220524_210000.wav
N-foret,2022,5,25,100,good,wind,0,0,0,0,0,0,0,0,0,0,S4A16424_20220525_010000.wav
N-foret,2022,5,31,1500,moderate,wind et human,0,0,0,0,0,0,0,0,0,0,S4A16424_20220531_150000.wav
N-foret,2022,5,31,2100,moderate,wind et human,0,0,0,0,0,0,0,0,0,0,S4A16424_20220531_210000.wav
N-foret,2022,6,1,100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16424_20220601_010000.wav
N-foret,2022,6,7,1500,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16424_20220607_150000.wav
N-foret,2022,6,7,2100,bad,rain,0,0,0,0,0,0,0,0,0,0,S4A16424_20220607_210000.wav
N-foret,2022,6,8,100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16424_20220608_010000.wav
N-foret,2022,6,14,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16424_20220614_150000.wav
N-foret,2022,6,14,2100,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16424_20220614_210000.wav
N-foret,2022,6,15,100,good,human,0,0,0,0,0,0,0,0,0,0,S4A16424_20220615_010000.wav
N-foret,2022,6,21,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16424_20220621_150000.wav
N-foret,2022,6,21,2100,moderate,rain,0,0,0,0,0,0,0,0,0,0,S4A16424_20220621_210000.wav
N-foret,2022,6,22,100,moderate,wind,0,1,0,0,0,0,0,0,0,0,S4A16424_20220622_010000.wav
N-foret,2022,6,28,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16424_20220628_150000.wav
N-foret,2022,6,28,2100,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16424_20220628_210000.wav
N-foret,2022,6,29,100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16424_20220629_010000.wav
N-foret,2022,7,5,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16424_20220705_150000.wav
N-foret,2022,7,5,2100,bad,rain,0,0,0,0,0,0,0,0,0,0,S4A16424_20220705_210000.wav
N-foret,2022,7,6,100,bad,rain,0,0,0,0,0,0,0,0,0,0,S4A16424_20220706_010000.wav
N-foret,2022,7,12,1500,moderate,human,0,0,0,0,0,0,0,0,0,0,S4A16424_20220712_150000.wav
N-foret,2022,7,12,2100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16424_20220712_210000.wav
N-foret,2022,7,13,100,moderate,wind,0,0,0,0,0,0,0,0,0,0,S4A16424_20220713_010000.wav
